,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
377,2,Santa Paula,90,3,2,2,1,1,1,1,0,450.0,650000
378,2,Santa Paula,180,3,1,1,1,1,1,1,0,600.0,1200000
379,2,Santa Maria,67,3,2,2,0,1,1,0,1,385.0,240000
380,2,Barcelona,65,2,1,1,0,1,1,1,1,561.0,435000
381,2,Olímpico,70,2,2,2,0,1,1,1,0,14.0,395000
382,2,Santa Maria,75,2,2,2,0,0,1,0,0,450.0,460000
383,2,Santa Maria,160,3,2,2,0,1,1,1,1,878.0,7499000
384,2,Santa Paula,84,3,2,2,0,1,1,1,1,738.0,750000
385,2,Nova Gerty,140,2,2,2,1,0,1,1,0,395.0,500000
386,2,Cerâmica,56,2,1,1,0,1,1,1,1,410.0,459000
387,2,Cerâmica,68,2,2,2,0,1,1,1,1,447.0,720000
388,2,Santa Maria,64,2,1,1,0,0,1,0,0,482.0,390000
389,2,Cerâmica,65,2,3,3,0,1,1,1,1,478.0,430000
390,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,105.0,495000
391,2,Olímpico,264,3,3,3,1,1,1,1,0,351.0,1980000
392,2,Santo Antônio,113,2,3,3,0,0,1,1,1,568.0,1130000
393,2,Fundação,61,2,3,3,0,1,1,1,1,430.0,331000
394,2,Cerâmica,90,2,1,1,1,1,0,0,0,535.0,990000
395,2,Santa Paula,106,3,2,2,0,1,1,1,1,105.0,550000
396,2,Cerâmica,68,2,2,2,1,0,1,1,0,500.0,6498000
397,2,Barcelona,68,2,2,2,0,1,1,1,1,520.0,450000
398,2,Barcelona,67,2,1,1,1,0,0,1,1,19.0,455000
399,2,Barcelona,88,3,3,3,0,1,1,1,1,150.0,450000
400,2,Santo Antônio,62,2,1,1,1,1,1,1,0,511.0,475000
401,2,Mauá,79,3,2,2,0,1,1,1,1,515.0,495000
402,2,Centro,150,4,1,1,0,0,0,0,0,508.0,630000
403,2,Osvaldo Cruz,61,2,1,1,1,1,0,1,1,1.0,510000
404,2,Santa Maria,76,2,2,2,0,0,1,1,0,450.0,4199000
405,2,Boa Vista,79,3,1,1,0,1,1,1,1,600.0,700000
406,2,Olímpico,55,2,2,2,0,0,1,1,0,385.0,2969000
407,2,Santa Paula,174,3,1,1,0,1,1,1,1,561.0,990000
408,2,Boa Vista,65,2,2,2,1,1,1,1,0,14.0,365000
409,2,Olímpico,90,2,1,1,0,1,1,0,1,450.0,850000
410,2,Santa Paula,90,3,2,2,0,1,1,1,1,878.0,650000
411,2,Santa Paula,180,3,2,2,0,1,1,1,0,738.0,1200000
412,2,Santa Maria,67,3, -- , -- ,0,1,1,0,1,395.0,240000
413,2,Barcelona,65,2,2,2,0,0,1,0,0,410.0,435000
414,2,Olímpico,70,2,1,1,0,1,1,1,1,447.0,395000
415,2,Santa Maria,75,2,1,1,1,0,1,1,0,478.0,460000
416,2,Santa Maria,160,3,2,2,0,1,1,1,1,105.0,7499000
417,2,Santa Paula,84,3,2,2,0,1,1,1,1,568.0,750000
418,2,Nova Gerty,140,2,3,3,0,0,1,0,0,430.0,500000
419,2,Cerâmica,56,2,3,3,0,1,1,1,1,105.0,459000
420,2,Cerâmica,68,2,6,6,0,1,1,1,1,500.0,720000
421,2,Santa Maria,64,2,4,4,1,1,1,1,0,520.0,390000
422,2,Cerâmica,65,2,2,2,0,0,1,1,1,19.0,430000
423,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,150.0,495000
424,2,Olímpico,264,3,4,4,1,1,0,0,0,515.0,1980000
425,2,Santo Antônio,113,2,2,2,0,1,1,1,1,508.0,1130000
426,2,Fundação,61,2,2,2,1,0,1,1,0,550.0,331000
427,2,Cerâmica,90,2, -- , -- ,0,1,1,1,1,1.0,990000
428,2,Santa Paula,106,3,1,1,1,0,0,1,1,450.0,550000
429,2,Cerâmica,68,2,1,1,0,1,1,1,1,600.0,6498000
430,2,Barcelona,68,2,2,2,1,1,1,1,0,385.0,450000
431,2,Barcelona,67,2,2,2,0,1,1,1,1,561.0,455000
432,2,Barcelona,88,3,3,3,0,0,0,0,0,14.0,450000
433,2,Santo Antônio,62,2,2,2,1,0,0,1,1,775.0,475000
434,2,Mauá,79,3,3,3,1,1,0,1,1,450.0,495000
435,2,Centro,150,4,1,1,0,0,1,1,0,878.0,630000
436,2,Osvaldo Cruz,61,2,2,2,0,0,1,1,0,395.0,510000
437,2,Santa Maria,76,2,2,2,0,1,1,1,1,410.0,4199000
438,2,Boa Vista,79,3,1,1,1,1,1,1,0,447.0,700000
439,2,Olímpico,55,2,2,2,1,1,1,1,0,482.0,2969000
440,2,Santa Paula,174,3,2,2,0,1,1,0,1,478.0,990000
441,2,Boa Vista,65,2,2,2,0,1,1,1,1,300.0,365000
442,2,Olímpico,90,2,2,2,0,1,1,0,1,12.0,850000
443,2,Santa Paula,90,3,1,1,0,0,1,0,0,105.0,650000
444,2,Santa Paula,180,3,2,2,0,1,1,1,1,568.0,1200000
445,2,Santa Maria,67,3,1,1,0,1,1,1,1,430.0,240000
446,2,Barcelona,65,2,2,2,1,0,1,1,0,105.0,435000
447,2,Olímpico,70,2,2,2,0,1,1,1,1,500.0,395000
448,2,Santa Maria,75,2,1,1,0,0,1,0,0,19.0,460000
449,2,Santa Maria,160,3,1,1,0,1,1,1,1,150.0,7499000
450,2,Santa Paula,84,3,1,1,0,1,1,1,1,515.0,750000
451,2,Nova Gerty,140,2,2,2,1,1,1,1,0,508.0,500000
452,2,Cerâmica,56,2,1,1,0,0,1,1,1,550.0,459000
453,2,Cerâmica,68,2,2,2,0,1,1,1,1,1.0,720000
454,2,Santa Maria,64,2,2,2,1,1,0,0,0,450.0,390000
455,2,Cerâmica,65,2,3,3,0,1,1,1,1,600.0,430000
456,2,Jardim Sao Caetano,80,3, -- , -- ,1,0,1,1,0,385.0,495000
457,2,Olímpico,264,3,2,2,0,1,1,1,1,561.0,1980000
458,2,Santo Antônio,113,2,2,2,1,0,0,1,1,14.0,1130000
459,2,Fundação,61,2,4,4,0,1,1,1,1,775.0,331000
460,2,Cerâmica,90,2,1,1,1,1,1,1,0,450.0,990000
461,2,Santa Paula,106,3,4,4,0,1,1,1,1,878.0,550000
462,2,Cerâmica,68,2,3,3,0,0,0,0,0,738.0,6498000
463,2,Barcelona,68,2,3,3,1,0,0,1,1,395.0,450000
464,2,Barcelona,67,2, 2-3 , 2-3 ,1,1,0,1,1,410.0,455000
465,2,Barcelona,88,3,2,2,0,0,1,1,0,447.0,450000
466,2,Santo Antônio,62,2,2,2,0,0,1,1,0,482.0,475000
467,2,Mauá,79,3,1,1,0,1,1,1,1,478.0,495000
468,2,Centro,150,4,2,2,1,1,1,1,0,300.0,630000
469,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,12.0,510000
470,2,Santa Maria,76,2,1,1,0,1,1,1,0,105.0,4199000
471,2,Boa Vista,79,3,2,2,0,1,1,0,1,351.0,700000
472,2,Olímpico,55,2,1,1,0,0,1,0,0,568.0,2969000
473,2,Santa Paula,174,3,3,3,0,1,1,1,1,430.0,990000
474,2,Boa Vista,65,2,2,2,1,0,1,1,0,535.0,365000
475,2,Olímpico,90,2,2,2,0,1,1,1,1,500.0,850000
476,2,Santa Paula,90,3,2,2,0,0,1,0,0,520.0,650000
477,2,Santa Paula,180,3, -- , -- ,0,1,1,1,1,19.0,1200000
478,2,Santa Maria,67,3,1,1,0,1,1,1,1,150.0,240000
479,2,Barcelona,65,2,1,1,1,1,1,1,0,511.0,435000
480,2,Olímpico,70,2,3,3,0,0,1,1,1,515.0,395000
481,2,Santa Maria,75,2,3,3,0,1,1,1,1,550.0,460000
482,2,Santa Maria,160,3,3,3,1,0,1,1,0,1.0,7499000
483,2,Santa Paula,84,3,2,2,0,1,1,1,1,450.0,750000
484,2,Nova Gerty,140,2,1,1,1,0,0,1,1,600.0,500000
485,2,Cerâmica,56,2,2,2,0,1,1,1,1,385.0,459000
486,2,Cerâmica,68,2,1,1,1,1,1,1,0,561.0,720000
487,2,Santa Maria,64,2,1,1,0,1,1,1,1,14.0,390000
488,2,Cerâmica,65,2,1,1,0,0,0,0,0,775.0,430000
489,2,Jardim Sao Caetano,80,3,1,1,1,0,0,1,1,450.0,495000
490,2,Olímpico,264,3,2,2,1,1,0,1,1,878.0,1980000
491,2,Santo Antônio,113,2,2,2,0,0,1,0,0,738.0,1130000
492,2,Fundação,61,2,3,3,0,0,0,0,0,395.0,331000
493,2,Cerâmica,90,2,2,2,0,1,1,1,1,410.0,990000
494,2,Santa Paula,106,3,3,3,0,1,1,1,1,447.0,550000
495,2,Cerâmica,68,2,1,1,0,0,1,1,0,482.0,6498000
496,2,Barcelona,68,2,3,3,0,0,1,1,0,478.0,450000
497,2,Barcelona,67,2,2,2,0,1,1,1,1,105.0,455000
498,2,Barcelona,88,3,3,3,1,1,1,1,0,351.0,450000
499,2,Santo Antônio,62,2,3,3,0,1,1,0,1,568.0,475000
500,2,Mauá,79,3,5,5,0,1,1,1,1,430.0,495000
501,2,Centro,150,4,3,3,0,1,1,1,0,535.0,630000
502,2,Santa Maria,76,2,1,1,0,0,1,0,0,500.0,4199000
503,2,Boa Vista,79,3,2,2,0,1,1,1,1,520.0,700000
504,2,Santa Paula,174,3,2,2,1,0,1,1,0,19.0,990000
505,2,Boa Vista,65,2,2,2,0,1,1,1,1,150.0,365000
506,2,Olímpico,90,2,1,1,0,1,1,1,1,511.0,850000
507,2,Santa Paula,90,3,2,2,0,0,1,0,0,515.0,650000
508,2,Santa Paula,180,3,2,2,0,1,1,1,1,550.0,1200000
509,2,Santa Maria,67,3,1,1,1,1,1,1,0,1.0,240000
510,2,Olímpico,70,2,2,2,0,0,1,1,1,450.0,395000
511,2,Santa Maria,75,2,2,2,1,1,0,0,0,600.0,460000
512,2,Santa Maria,160,3,2,2,0,1,1,1,1,385.0,7499000
513,2,Santa Paula,84,3,2,2,1,0,1,1,0,561.0,750000
514,2,Nova Gerty,140,2,2,2,1,0,0,1,1,775.0,500000
515,2,Cerâmica,56,2,1,1,0,1,1,1,1,450.0,459000
516,2,Cerâmica,68,2,2,2,1,1,1,1,0,878.0,720000
517,2,Santa Maria,64,2,1,1,0,1,1,1,1,738.0,390000
518,2,Cerâmica,65,2,3,3,0,0,0,0,0,395.0,430000
519,2,Olímpico,264,3,2,2,1,0,0,1,1,410.0,1980000
520,2,Santo Antônio,113,2,3,3,1,1,0,1,1,447.0,1130000
521,2,Fundação,61,2,3,3,0,0,1,0,0,482.0,331000
522,2,Cerâmica,90,2,3,3,0,0,0,0,0,478.0,990000
523,2,Santa Paula,106,3,1,1,0,1,1,1,1,105.0,550000
524,2,Cerâmica,68,2,2,2,0,1,1,1,1,351.0,6498000
525,2,Barcelona,68,2,2,2,0,0,1,1,0,568.0,450000
526,2,Barcelona,67,2,2,2,0,1,1,1,1,430.0,455000
527,2,Barcelona,88,3,1,1,0,0,1,1,0,535.0,450000
528,2,Santo Antônio,62,2,3,3,0,1,1,1,1,105.0,475000
529,2,Mauá,79,3,1,1,1,1,1,1,0,500.0,495000
530,2,Nova Gerty,40,1,2,2,1,1,1,1,0,520.0,319000
531,1,Boa Vista,127,3,1,1,0,1,1,0,1,19.0,530000
532,2,Fundação,68,2,2,2,0,1,1,1,1,150.0,420000
533,2,Santo Antônio,160,4,1,1,0,1,1,1,0,511.0,1050000
534,2,Centro,150,4,2,2,0,1,1,0,1,515.0,630000
535,2,Santa Maria,76,2,2,2,0,1,1,1,1,550.0,4199000
536,2,Boa Vista,79,3,1,1,0,1,1,1,1,1.0,700000
537,2,Santa Paula,174,3,2,2,1,0,1,1,0,450.0,990000
538,2,Boa Vista,65,2,1,1,0,1,1,1,1,600.0,365000
539,2,Olímpico,90,2,1,1,0,1,1,1,1,385.0,850000
540,2,Santa Paula,90,3,2,2,0,0,1,0,0,561.0,650000
541,2,Santa Paula,180,3, -- , -- ,0,1,1,1,1,775.0,1200000
542,2,Santa Maria,67,3,2,2,1,1,1,1,0,450.0,240000
543,2,Olímpico,70,2,1,1,0,0,1,1,1,878.0,395000
544,2,Santa Maria,75,2,3,3,0,1,1,1,1,738.0,460000
545,2,Santa Maria,160,3,1,1,1,1,0,0,0,395.0,7499000
546,2,Santa Paula,84,3,2,2,0,1,1,1,1,410.0,750000
547,2,Nova Gerty,140,2,3,3,0,1,1,1,1,482.0,500000
548,2,Cerâmica,56,2,3,3,1,0,0,1,1,478.0,459000
549,2,Cerâmica,68,2,6,6,0,1,1,1,1,568.0,720000
550,2,Santa Maria,64,2,4,4,1,1,1,1,0,430.0,390000
551,2,Cerâmica,65,2,2,2,0,1,1,1,1,105.0,430000
552,2,Olímpico,264,3,2,2,0,0,0,0,0,500.0,1980000
553,2,Santo Antônio,113,2,4,4,1,0,0,1,1,520.0,1130000
554,2,Fundação,61,2,2,2,1,1,0,1,1,19.0,331000
555,2,Cerâmica,90,2,2,2,0,0,1,1,0,150.0,990000
556,2,Santa Paula,106,3, -- , -- ,0,1,1,1,1,515.0,550000
557,2,Cerâmica,68,2,1,1,0,0,1,1,0,508.0,6498000
558,2,Barcelona,68,2,1,1,0,1,1,1,1,550.0,450000
559,2,Barcelona,67,2,2,2,1,1,1,1,0,1.0,455000
560,2,Barcelona,88,3,2,2,1,1,1,1,0,450.0,450000
561,2,Santo Antônio,62,2,3,3,0,1,1,0,1,385.0,475000
562,2,Mauá,79,3,2,2,0,1,1,1,1,561.0,495000
563,2,Nova Gerty,40,1,3,3,0,1,1,1,0,14.0,319000
564,1,Boa Vista,127,3,1,1,0,1,1,0,1,775.0,530000
565,2,Fundação,68,2,4,4,0,0,1,0,0,450.0,420000
566,2,Santo Antônio,160,4,2,2,0,1,1,1,1,878.0,1050000
567,2,Centro,150,4,2,2,0,1,1,1,1,738.0,630000
568,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,410.0,510000
569,2,Santa Maria,76,2,2,2,0,1,1,1,1,447.0,4199000
570,2,Boa Vista,79,3,2,2,0,0,1,0,0,482.0,700000
571,2,Olímpico,55,2,1,1,0,1,1,1,1,478.0,2969000
572,2,Santa Paula,174,3,2,2,0,1,1,1,1,300.0,990000
573,2,Boa Vista,65,2,1,1,1,1,1,1,0,500.0,365000
574,2,Olímpico,90,2,1,1,0,1,1,1,1,600.0,850000
575,2,Santa Paula,90,3,2,2,1,1,0,0,0,780.0,650000
576,2,Santa Paula,180,3,2,2,0,1,1,1,1,105.0,1200000
577,2,Santa Maria,67,3,3,3,1,0,1,1,0,351.0,240000
578,2,Barcelona,65,2,1,1,0,1,1,1,1,568.0,435000
579,2,Olímpico,70,2,1,1,1,0,0,1,1,430.0,395000
580,2,Santa Maria,75,2,2,2,1,1,1,1,0,105.0,460000
581,2,Santa Maria,160,3,1,1,0,1,1,1,1,500.0,7499000
582,2,Santa Paula,84,3,2,2,0,0,0,0,0,520.0,750000
583,2,Nova Gerty,140,2,2,2,1,0,0,1,1,19.0,500000
584,2,Cerâmica,56,2,3,3,1,1,0,1,1,150.0,459000
585,2,Cerâmica,68,2, -- , -- ,0,0,1,1,0,511.0,720000
586,2,Santa Maria,64,2,2,2,0,1,1,1,1,515.0,390000
587,2,Cerâmica,65,2,2,2,0,0,1,1,0,508.0,430000
588,2,Jardim Sao Caetano,80,3,4,4,0,1,1,1,1,550.0,495000
589,2,Olímpico,264,3,1,1,1,1,1,1,0,1.0,1980000
590,2,Santo Antônio,113,2,4,4,1,1,1,1,0,450.0,1130000
591,2,Fundação,61,2,3,3,0,1,1,0,1,600.0,331000
592,2,Cerâmica,90,2,3,3,0,1,1,1,1,385.0,990000
593,2,Santa Paula,106,3, 2-3 , 2-3 ,0,1,1,1,0,561.0,550000
594,2,Cerâmica,68,2,2,2,0,1,1,0,1,14.0,6498000
595,2,Barcelona,68,2,2,2,0,0,1,0,0,775.0,450000
596,2,Barcelona,67,2,1,1,0,1,1,1,1,450.0,455000
597,2,Barcelona,88,3,2,2,0,1,1,1,1,878.0,450000
598,2,Santo Antônio,62,2,1,1,1,0,1,1,0,738.0,475000
599,2,Mauá,79,3,2,2,0,1,1,1,1,395.0,495000
600,2,Centro,150,4,1,1,0,1,1,1,1,410.0,630000
601,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,482.0,510000
602,2,Santa Maria,76,2,3,3,0,1,1,1,1,478.0,4199000
603,2,Boa Vista,79,3,2,2,1,1,1,1,0,351.0,700000
604,2,Olímpico,55,2,1,1,0,0,1,1,1,568.0,2969000
605,2,Santa Paula,174,3,2,2,0,1,1,1,1,430.0,990000
606,2,Boa Vista,65,2,2,2,1,1,0,0,0,535.0,365000
607,2,Olímpico,90,2,1,1,1,0,1,1,0,500.0,850000
608,2,Santa Paula,90,3,1,1,0,1,1,1,1,520.0,650000
609,2,Santa Paula,180,3,3,3,1,0,0,1,1,19.0,1200000
610,2,Santa Maria,67,3,1,1,0,1,1,1,1,150.0,240000
611,2,Barcelona,65,2,3,3,1,1,1,1,0,511.0,435000
612,2,Olímpico,70,2,3,3,0,1,1,1,1,515.0,395000
613,2,Santa Maria,75,2,1,1,1,0,0,1,1,550.0,460000
614,2,Santa Maria,160,3,2,2,1,1,0,1,1,1.0,7499000
615,2,Santa Paula,84,3,1,1,0,0,1,1,0,450.0,750000
616,2,Nova Gerty,140,2,1,1,0,1,1,1,1,385.0,500000
617,2,Cerâmica,56,2,1,1,1,1,1,1,0,561.0,459000
618,2,Cerâmica,68,2,1,1,0,1,1,0,1,14.0,720000
619,2,Santa Maria,64,2,2,2,0,1,1,1,1,775.0,390000
620,2,Cerâmica,65,2,2,2,0,1,1,1,0,450.0,430000
621,2,Jardim Sao Caetano,80,3,3,3,0,1,1,0,1,878.0,495000
622,2,Olímpico,264,3,2,2,0,0,1,0,0,738.0,1980000
623,2,Santo Antônio,113,2,3,3,0,1,1,1,1,395.0,1130000
624,2,Fundação,61,2,1,1,1,0,1,1,0,410.0,331000
625,2,Cerâmica,90,2,3,3,0,1,1,1,1,447.0,990000
626,2,Santa Paula,106,3,2,2,0,1,1,1,1,482.0,550000
627,2,Cerâmica,68,2,3,3,0,0,1,0,0,478.0,6498000
628,2,Barcelona,68,2,3,3,0,1,1,1,1,300.0,450000
629,2,Barcelona,67,2,5,5,1,1,1,1,0,105.0,455000
630,2,Barcelona,88,3,3,3,0,0,1,1,1,351.0,450000
631,2,Santo Antônio,62,2,3,3,1,1,0,0,0,568.0,475000
632,2,Mauá,79,3,1,1,0,1,1,1,1,430.0,495000
633,2,Centro,150,4,2,2,1,0,1,1,0,535.0,630000
634,2,Osvaldo Cruz,61,2,2,2,1,0,0,1,1,500.0,510000
635,2,Santa Maria,76,2,1,1,0,1,1,1,1,520.0,4199000
636,2,Boa Vista,79,3,2,2,1,1,1,1,0,19.0,700000
637,2,Olímpico,55,2,1,1,0,1,1,1,1,150.0,2969000
638,2,Santa Paula,174,3,2,2,0,0,0,0,0,511.0,990000
639,2,Boa Vista,65,2,1,1,1,0,0,1,1,515.0,365000
640,2,Olímpico,90,2,2,2,0,0,1,0,0,550.0,850000
641,2,Santa Paula,90,3,2,2,0,0,0,0,0,1.0,650000
642,2,Santa Paula,180,3,2,2,0,1,1,1,1,450.0,1200000
643,2,Santa Maria,67,3,2,2,0,1,1,1,1,600.0,240000
644,2,Barcelona,65,2,2,2,0,1,1,1,1,385.0,435000
645,2,Olímpico,70,2,1,1,0,1,1,1,0,561.0,395000
646,2,Santa Maria,75,2,1,1,0,1,1,1,1,775.0,460000
647,2,Santa Maria,160,3,3,3,0,0,1,1,0,450.0,7499000
648,2,Santa Paula,84,3,2,2,0,1,1,1,1,878.0,750000
649,2,Nova Gerty,140,2,3,3,1,1,1,1,0,738.0,500000
650,2,Cerâmica,56,2,3,3,1,1,1,1,0,395.0,459000
651,2,Cerâmica,68,2,3,3,0,1,1,0,1,410.0,720000
652,2,Santa Maria,64,2,1,1,0,1,1,1,1,447.0,390000
653,2,Cerâmica,65,2,2,2,0,1,1,1,0,482.0,430000
654,2,Jardim Sao Caetano,80,3,2,2,0,1,1,0,1,478.0,495000
655,2,Olímpico,264,3,2,2,0,0,1,0,0,105.0,1980000
656,2,Santo Antônio,113,2,1,1,0,1,1,1,1,568.0,1130000
657,2,Fundação,61,2,3,3,0,1,1,1,1,430.0,331000
658,2,Cerâmica,90,2,1,1,1,0,1,1,0,105.0,990000
659,2,Santa Paula,106,3,2,2,0,1,1,1,1,500.0,550000
660,2,Cerâmica,68,2,1,1,0,1,1,1,1,520.0,6498000
661,2,Barcelona,68,2,2,2,0,0,1,0,0,19.0,450000
662,2,Barcelona,67,2,1,1,0,1,1,1,1,150.0,455000
663,2,Barcelona,88,3,2,2,0,1,1,1,1,515.0,450000
664,2,Santo Antônio,62,2,1,1,1,1,1,1,0,508.0,475000
665,2,Mauá,79,3,2,2,0,0,1,1,1,550.0,495000
666,2,Santa Maria,76,2,1,1,0,1,1,1,1,1.0,4199000
667,2,Boa Vista,79,3,1,1,0,1,1,1,1,600.0,700000
668,2,Santa Paula,174,3,1,1,1,0,1,1,0,385.0,990000
669,2,Boa Vista,65,2,2,2,0,1,1,1,1,561.0,365000
670,2,Olímpico,90,2,2,2,1,0,0,1,1,14.0,850000
671,2,Santa Paula,90,3, -- , -- ,0,1,1,1,1,775.0,650000
672,2,Santa Paula,180,3,2,2,1,1,1,1,0,450.0,1200000
673,2,Santa Maria,67,3,3,3,0,0,0,0,0,738.0,240000
674,2,Olímpico,70,2,1,1,1,0,0,1,1,395.0,395000
675,2,Santa Maria,75,2,2,2,1,1,0,1,1,410.0,460000
676,2,Santa Maria,160,3,2,2,0,1,1,1,1,447.0,7499000
677,2,Santa Paula,84,3,3,3,0,0,1,1,0,482.0,750000
678,2,Nova Gerty,140,2,3,3,0,1,1,1,1,478.0,500000
679,2,Cerâmica,56,2,4,4,1,1,1,1,0,500.0,459000
680,2,Santa Maria,64,2,2,2,0,1,1,0,1,12.0,390000
681,2,Cerâmica,65,2,2,2,0,1,1,1,1,568.0,430000
682,2,Olímpico,264,3,4,4,0,1,1,1,0,430.0,1980000
683,2,Santo Antônio,113,2,2,2,0,1,1,0,1,105.0,1130000
684,2,Fundação,61,2,2,2,0,0,1,0,0,500.0,331000
685,2,Cerâmica,90,2, -- , -- ,0,1,1,1,1,520.0,990000
686,2,Santa Paula,106,3,1,1,0,1,1,1,1,19.0,550000
687,2,Cerâmica,68,2,1,1,1,0,1,1,0,150.0,6498000
688,2,Barcelona,68,2,2,2,0,1,1,1,1,515.0,450000
689,2,Barcelona,67,2,2,2,0,1,1,1,1,508.0,455000
690,2,Barcelona,88,3,3,3,0,0,1,0,0,550.0,450000
691,2,Santo Antônio,62,2,2,2,0,1,1,1,1,1.0,475000
692,2,Mauá,79,3,3,3,1,1,1,1,0,450.0,495000
693,2,Nova Gerty,40,1,1,1,0,0,1,1,1,385.0,319000
694,1,Boa Vista,127,3,4,4,0,1,1,1,1,561.0,530000
695,2,Fundação,68,2,2,2,1,1,0,0,0,14.0,420000
696,2,Santo Antônio,160,4,2,2,0,1,1,1,1,775.0,1050000
697,2,Centro,70,2,1,1,1,0,1,1,0,450.0,500000
698,2,Santa Maria,150,2,2,2,0,1,1,1,1,878.0,750000
699,2,Centro,150,4,2,2,1,0,0,1,1,738.0,630000
700,2,Osvaldo Cruz,61,2,1,1,1,1,1,1,0,410.0,510000
701,2,Santa Maria,76,2,2,2,0,1,1,1,1,447.0,4199000
702,2,Boa Vista,79,3,1,1,0,0,0,0,0,482.0,700000
703,2,Olímpico,55,2,2,2,1,0,0,1,1,478.0,2969000
704,2,Santa Paula,174,3,1,1,1,1,0,1,1,300.0,990000
705,2,Boa Vista,65,2,2,2,0,0,1,0,0,500.0,365000
706,2,Olímpico,90,2,3,3,0,0,1,1,0,600.0,850000
707,2,Santa Paula,90,3,1,1,0,1,1,1,1,780.0,650000
708,2,Santa Paula,180,3,1,1,0,0,1,1,0,105.0,1200000
709,2,Santa Maria,67,3,1,1,0,1,1,1,1,351.0,240000
710,2,Barcelona,65,2,2,2,1,1,1,1,0,568.0,435000
711,2,Olímpico,70,2,1,1,1,1,1,1,0,430.0,395000
712,2,Santa Maria,75,2,2,2,0,1,1,1,1,105.0,460000
713,2,Santa Maria,160,3,3,3,0,1,1,1,0,500.0,7499000
714,2,Santa Paula,84,3, -- , -- ,0,1,1,0,1,520.0,750000
715,2,Nova Gerty,140,2,2,2,0,0,1,0,0,19.0,500000
716,2,Cerâmica,56,2,2,2,0,1,1,1,1,150.0,459000
717,2,Cerâmica,68,2,4,4,0,1,1,1,1,511.0,720000
718,2,Santa Maria,64,2,1,1,1,0,1,1,0,515.0,390000
719,2,Cerâmica,65,2,4,4,0,1,1,1,1,508.0,430000
720,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,1,550.0,495000
721,2,Olímpico,264,3,3,3,0,0,1,0,0,1.0,1980000
722,2,Santo Antônio,113,2, 2-3 , 2-3 ,0,1,1,1,1,450.0,1130000
723,2,Fundação,61,2,2,2,0,1,1,1,1,600.0,331000
724,2,Cerâmica,90,2,2,2,1,1,1,1,0,385.0,990000
725,2,Santa Paula,106,3,1,1,0,0,1,1,1,561.0,550000
726,2,Cerâmica,68,2,2,2,0,1,1,1,1,14.0,6498000
727,2,Barcelona,68,2,1,1,1,1,0,0,0,775.0,450000
728,2,Barcelona,67,2,2,2,0,1,1,1,1,450.0,455000
729,2,Barcelona,88,3,1,1,1,0,1,1,0,878.0,450000
730,2,Santo Antônio,62,2,2,2,0,1,1,1,1,738.0,475000
731,2,Mauá,79,3,1,1,1,0,0,1,1,395.0,495000
732,2,Osvaldo Cruz,61,2,3,3,0,1,1,1,1,410.0,510000
733,2,Santa Maria,76,2,1,1,0,1,1,1,1,482.0,4199000
734,2,Boa Vista,79,3,2,2,0,0,0,0,0,478.0,700000
735,2,Olímpico,55,2,2,2,1,0,0,1,1,105.0,2969000
736,2,Santa Paula,174,3, -- , -- ,1,1,0,1,1,351.0,990000
737,2,Boa Vista,65,2,1,1,0,0,1,1,0,568.0,365000
738,2,Olímpico,90,2,1,1,0,0,1,1,0,430.0,850000
739,2,Santa Paula,90,3,1,1,1,1,1,1,0,105.0,650000
740,2,Santa Paula,180,3,3,3,0,1,1,0,1,500.0,1200000
741,2,Santa Maria,67,3,3,3,0,1,1,1,1,520.0,240000
742,2,Barcelona,65,2,2,2,0,1,1,1,0,19.0,435000
743,2,Olímpico,70,2,1,1,0,1,1,0,1,150.0,395000
744,2,Santa Maria,75,2,2,2,0,0,1,0,0,511.0,460000
745,2,Santa Maria,160,3,1,1,1,0,1,1,0,508.0,7499000
746,2,Santa Paula,84,3,1,1,0,1,1,1,1,550.0,750000
747,2,Nova Gerty,140,2,1,1,0,1,1,1,1,1.0,500000
748,2,Cerâmica,56,2,2,2,0,0,1,0,0,450.0,459000
749,2,Santa Maria,64,2,2,2,0,1,1,1,1,600.0,390000
750,2,Cerâmica,65,2,3,3,0,1,1,1,1,385.0,430000
751,2,Jardim Sao Caetano,80,3,2,2,1,1,1,1,0,561.0,495000
752,2,Olímpico,264,3,3,3,0,0,1,1,1,14.0,1980000
753,2,Santo Antônio,113,2,1,1,1,1,0,0,0,775.0,1130000
754,2,Fundação,61,2,3,3,0,1,1,1,1,450.0,331000
755,2,Cerâmica,90,2,2,2,1,0,1,1,0,878.0,990000
756,2,Santa Paula,106,3,3,3,0,1,1,1,1,738.0,550000
757,2,Cerâmica,68,2,3,3,1,0,0,1,1,395.0,6498000
758,2,Barcelona,68,2,5,5,0,1,1,1,1,410.0,450000
759,2,Barcelona,67,2,3,3,1,1,1,1,0,447.0,455000
760,2,Barcelona,88,3,3,3,0,1,1,1,1,482.0,450000
